site_abbrev,site,date,iteration,time,observer,temp,hum,wind,plant_codon,plants_per_m2,patch_size,field notes,Multiplier,specimen_ID,Voucher Present,Project,insect_order,Misc Group,insect_family,insect_subfamily,insect_tribe,insect_genus,insect_subgenus,insect_species,insect_spp,Sex,lab notes,det_by,box,transect,Country,State,County,Latitude,Longitude,Elevation,tblPlants.Order,tblPlants.Family,tblPlants.Genus,tblPlants.Species,NonPlantDescription
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1167,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,12-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1176,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,7-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1177,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,7-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1178,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,7-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1183,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,10-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1184,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,10-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1224,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,2-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1225,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,2-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1226,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,2-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1250,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,6-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1251,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,1080,6-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1252,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,S. Walters 2021,Sam,6-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1351,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,sisymbrii,Lasioglossum sisymbrii,,,S. Walters 2021,1080,9-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1182,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,S. Walters 2021,1002,10-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-0626,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,12-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-0627,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,12-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1039,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,5-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1040,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,5-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1086,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,1-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1087,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,1-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1088,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,1-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1089,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,1-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1090,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,1-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1135,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,9-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1136,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,9-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1137,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,9-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1138,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,9-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1139,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,9-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1204,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,3-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1205,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,3-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1206,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,3-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1207,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,3-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1208,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,3-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1209,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,3-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1210,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,3-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1211,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,3-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1321,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,7-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1325,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,,1066,7-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1326,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,7-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1453,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,2-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1505,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,11-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1506,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,11-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1507,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,11-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1049,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,mellipes,Lasioglossum mellipes,F,,S. Walters 2021,OSAC-2,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1054,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1055,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1056,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1057,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1058,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1059,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1060,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1061,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1062,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1063,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,6-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1117,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,12-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1118,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,12-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1119,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,12-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1120,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,12-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1121,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,12-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1122,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,12-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1123,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,12-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1124,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,12-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1125,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,12-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1126,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),,,,,12-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1163,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,8-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1247,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,7-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1296,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,2-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1297,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,2-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1396,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,10-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1463,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,4-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt w,,,,,PT-1521,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,7-W,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1043,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,2-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1044,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,2-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1045,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,2-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1109,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,olympiae,Lasioglossum olympiae,,missing,S. Walters 2021,1057,5-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1110,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,missing,S. Walters 2021,1080,5-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1111,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,missing,S. Walters 2021,1080,5-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1228,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,2-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1229,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,(Dialictus),,Lasioglossum (Dialictus),F,,S. Walters 2021,1040,2-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1254,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,F,,S. Walters 2021,Susan,6-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt y,,,,,PT-1355,TRUE,ERDE Observation,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,F,,E. Janasov 2021,1066,9-Y,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1130,TRUE,ERDE Observation,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Megachilini,Megachile,,MS1,Megachile MS1,M,male. Note modified fore tarsi,S. Walters 2021,1001,9-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1131,TRUE,ERDE Observation,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Megachilini,Megachile,,,Megachile,,,,,9-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1132,TRUE,ERDE Observation,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Megachilini,Megachile,,,Megachile,,,,,9-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
JF,Jefferson Farm,22-Jun-20,,,,,,,pt b,,,,,PT-1133,TRUE,ERDE Observation,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Megachilini,Megachile,,,Megachile,,,,,9-B,USA,OR,Marion,44.7884,-123.0188,131,,,,,Pan Trap
